max_coins,degree,set_up,wallet_creation,item_acquisition
1, 1024, 10.73837399482727, 0.19945335388183594, 0.2404322624206543
1, 1024, 12.821740865707397, 0.18486523628234863, 0.3562328815460205
1, 1024, 13.105642318725586, 0.24834060668945312, 0.16410017013549805
1, 1024, 25.45496940612793, 0.3500499725341797, 0.34578680992126465
1, 1024, 26.400207042694092, 0.3129420280456543, 0.4750344753265381
1, 1024, 15.946544647216797, 0.14243364334106445, 0.15362930297851562
1, 1024, 30.491271018981934, 1.2540466785430908, 0.4281790256500244
1, 1024, 32.02501392364502, 0.13519835472106934, 0.2522621154785156
1, 1024, 10.756954193115234, 0.17459869384765625, 0.21684908866882324
1, 1024, 9.318505048751831, 0.09190726280212402, 0.1557316780090332
1, 1024, 20.831937789916992, 0.23866605758666992, 0.1566460132598877
1, 1024, 13.242101192474365, 0.4941904544830322, 0.2356560230255127
1, 1024, 26.823060274124146, 0.36516857147216797, 0.2280888557434082
1, 1024, 14.165949583053589, 0.36193418502807617, 0.11551523208618164
1, 1024, 25.71337628364563, 0.1784381866455078, 0.3377542495727539
1, 1024, 37.45809197425842, 0.28803205490112305, 0.2785451412200928
1, 1024, 15.856364488601685, 0.30399513244628906, 0.11926794052124023
1, 1024, 44.11703681945801, 0.18479013442993164, 0.41476917266845703
1, 1024, 13.951086282730103, 0.1944580078125, 0.11833572387695312
1, 1024, 17.017355918884277, 0.2923550605773926, 0.2430436611175537
1, 1024, 31.750478982925415, 0.247298002243042, 0.27424168586730957
1, 1024, 18.08295488357544, 0.64939284324646, 0.1255807876586914
1, 1024, 29.104506492614746, 0.27503085136413574, 0.23440837860107422
1, 1024, 18.110724449157715, 0.32205867767333984, 0.3127274513244629
1, 1024, 41.70725178718567, 0.5125527381896973, 0.24381184577941895
1, 1024, 20.57365655899048, 0.1467134952545166, 0.1217033863067627
1, 1024, 15.901450395584106, 0.21367931365966797, 0.24644160270690918
1, 1024, 26.67034339904785, 0.2805793285369873, 0.4323689937591553
1, 1024, 26.482951402664185, 0.24508380889892578, 0.16490459442138672
1, 1024, 22.645041465759277, 0.18709945678710938, 0.27486562728881836
1, 1024, 40.94903230667114, 0.21332478523254395, 0.17392373085021973
1, 1024, 33.42816519737244, 1.0688097476959229, 0.2938108444213867
2, 1024, 34.15809941291809, 0.510265588760376, 0.3651411533355713
2, 1024, 37.60523843765259, 0.2955660820007324, 0.32839488983154297
2, 1024, 42.35024642944336, 0.566997766494751, 0.6821041107177734
2, 1024, 58.457518339157104, 0.6128125190734863, 0.6067636013031006
2, 1024, 43.50173497200012, 0.5476393699645996, 0.5969729423522949
2, 1024, 38.58840799331665, 0.4643523693084717, 0.3487536907196045
2, 1024, 53.079461097717285, 0.33724308013916016, 0.3794260025024414
2, 1024, 36.04518127441406, 0.23773932456970215, 0.31560564041137695
2, 1024, 28.78537154197693, 0.2831861972808838, 0.5234582424163818
2, 1024, 29.66049098968506, 0.6722204685211182, 0.32131075859069824
2, 1024, 47.63810348510742, 0.6792547702789307, 0.7757861614227295
2, 1024, 58.879961252212524, 1.2661983966827393, 0.8492872714996338
2, 1024, 57.58475399017334, 0.9608087539672852, 1.0480449199676514
2, 1024, 31.09437608718872, 0.5517463684082031, 0.5806412696838379
2, 1024, 33.36208987236023, 0.39389491081237793, 0.35700488090515137
2, 1024, 88.27821135520935, 0.756643533706665, 0.6468677520751953
2, 1024, 31.587640047073364, 0.3702049255371094, 0.5861773490905762
2, 1024, 60.25711941719055, 1.058687686920166, 0.5589313507080078
2, 1024, 45.24524521827698, 0.6507143974304199, 0.6291100978851318
2, 1024, 35.164695739746094, 0.43315672874450684, 0.3082718849182129
2, 1024, 61.904539585113525, 0.7758927345275879, 0.5667777061462402
2, 1024, 35.710673332214355, 0.3625171184539795, 0.41165709495544434
2, 1024, 31.378549814224243, 0.3394594192504883, 0.30062222480773926
2, 1024, 49.93335318565369, 0.4653172492980957, 1.1098086833953857
2, 1024, 32.11632823944092, 0.33306193351745605, 0.3477168083190918
2, 1024, 69.48402976989746, 0.9078395366668701, 0.4906148910522461
2, 1024, 34.42394828796387, 0.3343944549560547, 0.2981908321380615
2, 1024, 62.74804639816284, 0.6876041889190674, 0.7034552097320557
2, 1024, 93.43366050720215, 0.39426183700561523, 0.45817017555236816
2, 1024, 37.0885853767395, 0.5198900699615479, 0.3030705451965332
2, 1024, 36.12154531478882, 0.38073182106018066, 0.285336971282959
2, 1024, 31.45738649368286, 0.47150135040283203, 0.26455140113830566
1, 1024, 34.0238254070282, 0.25435900688171387, 0.5262677669525146
4, 1024, 106.76908564567566, 0.888176441192627, 0.9195168018341064
16, 1024, 375.1740572452545, 5.1212403774261475, 4.021939992904663
32, 1024, 905.7635509967804, 9.679192066192627, 6.397367238998413
2, 1024, 38.07054901123047, 0.3739287853240967, 0.33742547035217285
4, 1024, 112.28009867668152, 1.350996494293213, 1.2774486541748047
16, 1024, 408.7965655326843, 4.250462532043457, 5.639124631881714
32, 1024, 894.6801226139069, 7.597123146057129, 5.807883024215698
2, 1024, 49.40689444541931, 0.9503846168518066, 0.6058793067932129
8, 1024, 180.963032245636, 3.3497602939605713, 2.3917040824890137
16, 1024, 374.0135192871094, 3.261526584625244, 2.3940482139587402
64, 1024, 1328.7310087680817, 15.26274824142456, 11.679405212402344
1, 1024, 25.72869849205017, 0.3061513900756836, 0.3338356018066406
2, 1024, 35.17028999328613, 0.4105088710784912, 0.2586514949798584
8, 1024, 185.74330186843872, 2.953144073486328, 2.318305253982544
16, 1024, 381.8518764972687, 3.5387372970581055, 2.860358476638794
64, 1024, 1313.2828104496002, 10.905968189239502, 10.909069538116455
1, 1024, 29.450988292694092, 0.2513914108276367, 0.39626097679138184
4, 1024, 99.65155911445618, 1.6405868530273438, 1.318932294845581
8, 1024, 160.18563628196716, 3.344923257827759, 2.896209478378296
32, 1024, 750.008013010025, 12.3418288230896, 10.901263236999512
64, 1024, 1174.389021396637, 12.177758693695068, 11.001693964004517
1, 1024, 13.998047590255737, 0.2478466033935547, 0.1998915672302246
2, 1024, 28.017900466918945, 0.4559800624847412, 0.5072503089904785
4, 1024, 67.84923005104065, 0.7934322357177734, 0.6504695415496826
8, 1024, 208.54910445213318, 1.246717929840088, 1.360069990158081
32, 1024, 814.6129550933838, 10.03584337234497, 10.909348249435425
64, 1024, 1981.2665371894836, 11.700799226760864, 11.632652997970581
1, 1024, 16.16822099685669, 0.34725332260131836, 0.4038269519805908
1, 1024, 17.62557888031006, 0.18814301490783691, 0.22725653648376465
1, 1024, 21.72074604034424, 0.16586041450500488, 0.1993255615234375
1, 1024, 25.163944482803345, 0.30618929862976074, 0.3785130977630615
1, 1024, 25.635549783706665, 0.5603866577148438, 0.4907810688018799
1, 1024, 26.273661851882935, 0.7210049629211426, 0.3846917152404785
1, 1024, 13.054471731185913, 0.20910048484802246, 0.2572340965270996
1, 1024, 17.456440448760986, 0.20050430297851562, 0.1779172420501709
1, 1024, 31.96876549720764, 0.3264734745025635, 0.33808422088623047
1, 1024, 26.405517578125, 0.3848705291748047, 0.22470498085021973
1, 1024, 27.706709623336792, 0.32540345191955566, 0.2226262092590332
1, 1024, 27.12590265274048, 0.5771126747131348, 0.28483080863952637
2, 1024, 33.50127124786377, 0.2884368896484375, 0.35292696952819824
2, 1024, 42.62024140357971, 0.37604570388793945, 0.3424561023712158
2, 1024, 42.09995913505554, 0.6317853927612305, 0.6360609531402588
2, 1024, 51.18202042579651, 0.7722833156585693, 0.5722193717956543
2, 1024, 50.93331956863403, 0.8477392196655273, 0.6928644180297852
2, 1024, 61.922027587890625, 1.2589001655578613, 0.5202610492706299
2, 1024, 34.26607418060303, 0.5019323825836182, 0.37653303146362305
2, 1024, 44.52062177658081, 0.9003751277923584, 0.9043285846710205
2, 1024, 28.00036096572876, 0.47317051887512207, 0.2562248706817627
2, 1024, 53.74584412574768, 0.627910852432251, 0.45395493507385254
2, 1024, 63.11336302757263, 0.9945433139801025, 0.672804594039917
2, 1024, 60.34171676635742, 0.921238899230957, 0.5426490306854248
4, 1024, 72.2968282699585, 0.8423314094543457, 0.7297866344451904
4, 1024, 69.91342067718506, 0.8331351280212402, 0.606863260269165
4, 1024, 134.50797271728516, 1.1410870552062988, 1.4722585678100586
4, 1024, 75.20062637329102, 0.6759209632873535, 0.6798396110534668
4, 1024, 88.2617781162262, 1.4825868606567383, 1.2449326515197754
4, 1024, 67.54660034179688, 0.8785452842712402, 0.7223577499389648
4, 1024, 103.06652212142944, 1.4372365474700928, 1.3899650573730469
4, 1024, 140.21161556243896, 1.9680919647216797, 1.9531128406524658
4, 1024, 57.70500159263611, 1.489272117614746, 0.840477466583252
4, 1024, 64.50482320785522, 0.8676564693450928, 0.5961370468139648
4, 1024, 122.60542821884155, 1.2847859859466553, 1.572559118270874
4, 1024, 110.8659155368805, 1.007004737854004, 1.2937865257263184
8, 1024, 120.48965215682983, 1.3402936458587646, 1.7192485332489014
8, 1024, 139.27303314208984, 1.9050040245056152, 1.439284086227417
8, 1024, 244.28302478790283, 3.162864923477173, 2.9862756729125977
8, 1024, 232.6207733154297, 1.6556837558746338, 1.5003113746643066
8, 1024, 135.2533414363861, 2.638115167617798, 1.8348634243011475
8, 1024, 160.93694400787354, 1.5614609718322754, 1.7605412006378174
8, 1024, 247.98713064193726, 3.872601270675659, 2.8645613193511963
8, 1024, 291.4610207080841, 2.822713851928711, 2.877164602279663
8, 1024, 125.6907708644867, 1.9360260963439941, 1.170860767364502
8, 1024, 143.4906063079834, 1.5657298564910889, 1.75173020362854
8, 1024, 253.4043390750885, 4.545845031738281, 2.7478463649749756
8, 1024, 270.2054991722107, 2.9711012840270996, 2.5092127323150635
16, 1024, 251.5883448123932, 3.590994358062744, 2.9494197368621826
16, 1024, 261.28020572662354, 3.1615638732910156, 2.8857531547546387
16, 1024, 466.27250146865845, 5.718099594116211, 4.9177563190460205
16, 1024, 446.69386172294617, 3.581773042678833, 2.6620588302612305
16, 1024, 423.21399116516113, 3.275902509689331, 2.801861524581909
16, 1024, 500.4425776004791, 5.820525407791138, 5.132354259490967
16, 1024, 284.58388447761536, 3.1469664573669434, 2.7119288444519043
16, 1024, 412.54243421554565, 3.5277926921844482, 2.891169309616089
16, 1024, 306.21046257019043, 3.796877145767212, 2.920494794845581
16, 1024, 507.5689129829407, 6.025052070617676, 5.805763483047485
16, 1024, 442.1252660751343, 5.938457727432251, 5.625532388687134
16, 1024, 492.73308181762695, 5.428491592407227, 5.475885629653931
32, 1024, 525.4235193729401, 7.5405051708221436, 5.703906774520874
32, 1024, 527.8809990882874, 6.320697069168091, 5.977572441101074
32, 1024, 925.3523511886597, 13.478901863098145, 10.848366975784302
32, 1024, 538.3060936927795, 7.052284479141235, 5.882992506027222
32, 1024, 569.1693375110626, 6.749931812286377, 5.411166667938232
32, 1024, 1018.2658281326294, 13.214420557022095, 10.912229061126709
32, 1024, 969.886730670929, 13.236704111099243, 11.287192344665527
32, 1024, 1031.8042559623718, 14.381803512573242, 10.899044036865234
32, 1024, 537.6104052066803, 7.095295190811157, 5.571830749511719
32, 1024, 564.187406539917, 6.671069145202637, 6.019331693649292
32, 1024, 969.2527718544006, 11.307232856750488, 11.285163640975952
32, 1024, 987.1752429008484, 14.284170627593994, 11.210803508758545
64, 1024, 1053.9885485172272, 14.267455339431763, 11.67645001411438
64, 1024, 1095.0449619293213, 12.790816068649292, 11.425371170043945
64, 1024, 2048.140703201294, 24.401805639266968, 22.432395219802856
64, 1024, 1929.3729903697968, 21.255233764648438, 19.81457781791687
64, 1024, 2018.8521625995636, 28.608343601226807, 21.36900782585144
64, 1024, 1899.072717666626, 28.048649787902832, 20.441429376602173
64, 1024, 1785.4044981002808, 25.91990566253662, 19.738122701644897
64, 1024, 1264.6072385311127, 12.126844644546509, 10.5329110622406
64, 1024, 6483.206833600998, 12.516518592834473, 11.064664602279663
